url	query	annotation
https://live.staticflickr.com/2688/4431882179_10cdd69908_k.jpg	what they are doing	People here are shopping, walking for exercise or just getting outside to enjoy the air here. There seems to be a holiday going on so people are likely enjoying leisure time.
https://live.staticflickr.com/65535/51989740041_753979963a_f.jpg	people	In the given scene the people are gathering to capture the nature's beauty
https://live.staticflickr.com/4212/34440796354_86769fcbc8_o.jpg	foods	There is many plates of food on the table. There is pasta, bread, meat, vegetables and more.
https://live.staticflickr.com/8778/28928821945_d6da4b5ee0_o.jpg	arthitecture	The apartment buildings around the park are tall with each individual room having its own balcony.
https://live.staticflickr.com/5285/5248470082_8439bb68d4_o.jpg	what they are doing	People here are looking at the river, standing here on the bridge and checking out the sights, just enjoying it. They might be tourists, sight seeing.
https://live.staticflickr.com/8004/29442931886_88628fee8c_o.jpg	interior	The inside of this supermarket looks spacious. The floor has a square look to it. The ceiling has rows of lights above.
https://live.staticflickr.com/2023/2374445845_3b2e8c9e8e_o.jpg	small objects	There are glasses hanging above near all the lights like wine glasses or something similar to that.
https://live.staticflickr.com/2201/2290965264_0e69f76240_b.jpg	happenings	the roof looking distorted like multiple shapes colide with a bright light shining on top
https://live.staticflickr.com/3539/3496315531_e251181867_o.jpg	building	The brick and gray building with doors serves as a board to the pathway, and body of water.
https://live.staticflickr.com/1555/24443334986_85a56a9cea_o.jpg	art	A series of three spherical, strongly lit glass chandeliers can be seen suspended from the ceiling in a linear fashion, emanating light to anything situated below or around it.
https://live.staticflickr.com/674/23886585595_ffdd9dd8e0_o.jpg	interior	The interior is build by large carved stones, it looks very old, yet the ceiling is white and perfect in contrast, there are lights sitting on top, but they are not turned on.
https://live.staticflickr.com/65535/48831100642_38ab2bc5c6_3k.jpg	small objects	These are different mouses for the many computers used in the office, they are next to the computers.
https://live.staticflickr.com/4575/38214305396_e0841a7b86_o.jpg	people	People are enjoying themselves at the park. Some are in the pool, while others are walking around.
https://live.staticflickr.com/1486/24379865785_cc55b93361_f.jpg	furniture	There are stone walls built into this greenhouses that could act as benches for any people visiting or working here. They are made of grey stone.
https://live.staticflickr.com/7229/27626428150_ee6c321395_o.jpg	what they are doing	A group of individuals that have hiked to the peak and are enjoyng the views.
https://live.staticflickr.com/7483/27080024313_6d59779db1_o.jpg	garden	in front of the house have the plants of some crop also, they have been protected it with iron fence
https://live.staticflickr.com/5257/5474549374_6d7e201803_k.jpg	what they are doing	There is a man in this image sitting in front of a desktop computer looking up pictures on the website Flickr.
https://live.staticflickr.com/6211/6350064672_981cbc6d7b_o.jpg	small objects	There are green wine bottles sitting in a row on a windowsill. They have light tops, and darker labels.
https://live.staticflickr.com/65535/51412034170_43a5200603_o.jpg	weather	The sky is blue and clear, and there is no chance of rain.
https://live.staticflickr.com/2065/2278398107_c9469a1a5d_o.jpg	weather	the sky is very clear and the sun is shining out. There is a jetstream of smoke from a plane.
https://live.staticflickr.com/5510/14196890360_2ce0a6d147_k.jpg	interior	The inside of this home looks organized. There is a couch and love seat. There are black shelves next to the wall.
https://live.staticflickr.com/7714/17096513045_bda1d9188e_o.jpg	interior	The  interior here has odd round windows which might allow those outside to look in, although we can't really be sure as they are dark.
https://live.staticflickr.com/4015/4512634315_c8315f3eec_k.jpg	trees	These are the green trees and plants, they sit on the grocery store shelves and are used for decoration.
https://live.staticflickr.com/6166/6152258073_a2e2d38768_o.jpg	furniture	Dark cherry type wooded benches are seen inside a chapel type area, their shining, well cared for wood glows here.
https://live.staticflickr.com/8348/8172661688_9e16043b9d_o.jpg	arthitecture	There is a grand bridge going out into a lookout to look and see the water below. The bridge, walkway has a fence and is made of wood.
https://live.staticflickr.com/3049/3008992310_53c7a51c87_o.jpg	monuments	There are many monuments honoring the dead. They are many colors, shapes and sizes.
https://live.staticflickr.com/1417/734354063_75f2c2f4df_k.jpg	building	There are a few small buildings on the edge of a drying lake which could be a small town.
https://live.staticflickr.com/3287/3034779351_816ac25c5a_o.jpg	mountains	The mountain is strangely straight and jagged, almost like it was lifted up out of the floor and placed next to the lake, it casts a shadow upon it.
https://live.staticflickr.com/1086/1095770735_eaaa69b5d8_o.jpg	arthitecture	There is a light brown bridge made of wood at the bottom of this field area. It is crossing over a river and leading to more trees and fields of green.
https://live.staticflickr.com/2435/3909992998_d36318997d_b.jpg	weather	The weather is mostly sunny based on sun shining thru windows.
https://live.staticflickr.com/3240/2985589295_8b7de978ee_h.jpg	foods	The door is open to a kitchen with several foods on its counter.
https://live.staticflickr.com/5057/5529043003_958231be24_o.jpg	landscape	Behind the monument is a grassy area with flowers and trees, and there is a large tree to the left of it. There are several trees surrounding the house with no leaves on them.
https://live.staticflickr.com/8103/8615855511_2bd7a63a22_b.jpg	what they are doing	The people who are walking by the building, are headed towards a cafe area with chairs and tables.
https://live.staticflickr.com/4254/35175471442_eba7871f31_o.jpg	cars	There is a small black car parked next to a tree on the road beyond the field.
https://live.staticflickr.com/3783/10410692025_461341e886_f.jpg	mountains	The valley is surrounded by mountains. There are big and brown and ring the valley.
https://live.staticflickr.com/7010/6453165581_c6bdcaf429_o.jpg	small objects	There is a hiking black backpack to the right of the person sitting. It is sitting on the rocks.
https://live.staticflickr.com/65535/48949902471_cf369563e4_o.jpg	weather	The weather seems to be nice and warm. The bright sun is shining from above.
https://live.staticflickr.com/4870/46247506551_0c83056a3f_f.jpg	weather	The sun is bright and the sky is clear and blue without any clouds. It appears to be during winter given the winter clothes on nearby people and the Christmas tree at the center of the rink.
https://live.staticflickr.com/8828/28932400792_1da5c86637_o.jpg	weather	The weather is sunny for most part with blue skies and a few puffy white clouds.
https://live.staticflickr.com/3019/3408937527_59ae21bcea_6k.jpg	happenings	A group of people are lined up against the window in a dance studio.
https://live.staticflickr.com/65535/51226205662_57da5da7bc_f.jpg	weather	This is an overcast day. There are very heavy white clouds and also very heavy gray ones. There is no blue sky showing.
https://live.staticflickr.com/7695/17541455526_7a88a818ac_o.jpg	trees	On both sides of the street, there are strategically positioned trees that are spaced evenly for added outside decor for the pedestrian sidewalk.
https://live.staticflickr.com/4068/4536110409_87302e1699_4k.jpg	weather	The image is captured in the daytime on a delightful sunny day where the sunlight is brightly illuminating the sky to display thin cloud cover over a deep blue sky.
https://live.staticflickr.com/7222/26728207993_e66558edcc_o.jpg	what they are doing	The people seem to be talking to each other as neighbors of the old complex maybe, they seem to be in very casual attire.
https://live.staticflickr.com/1898/29723706897_df53e48eb4_o.jpg	what they are doing	The man with a hat on is holding his phone and may be going to rent a kayak for a day on the lake.
https://live.staticflickr.com/730/23474128122_76539c28e4_f.jpg	building	There are lit up buildings off the shore shing their light into the river. It is tall like a work building or maybe an apartment complex. There are multiple buildings like this.
https://live.staticflickr.com/7126/27693320115_c325e0d103_o.jpg	weather	The weather is nice and warm. The sky is filled with clouds. You can see the bright sun.
https://live.staticflickr.com/663/22978612553_c37ff2fe5e_o.jpg	weather	The sun is setting in the sky. It is causing the cloudy skies to be yellow.
https://live.staticflickr.com/5033/29910601670_e3db6bc5d2_o.jpg	location	This wooden set of stairs is used as an exit for tourists, and is located in the middle of the pavilion.
https://live.staticflickr.com/3760/8858548756_9dbac7bdf2_f.jpg	sea	At the end of the beach and rocky cliffs is a large ocean that is crashing against the rocks.
